ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
32-86;32;Projekt;Implementacja Systemu Zarz¹dzania Jakoœci¹ wg normy EN ISO 9001:2000 drog¹ do poprawy konkurencyjnoœci firmy SCANWIR s.c. Rafa³ Pankowski, £ukasz Wojtkun;RPZP.01.03.01-32-074/08-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.01;31,590.75;26,687.50;13,343.75;11,342.19;SCANWIR s.c. £ukasz Wojtkun, Rafa³ Pankowski;8542264030;73-110;Stargard Szczeciñski;Zachodniopomorskie;Powiat stargardzki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka cywilna prowadz¹ca dzia³alnoœæ w oparciu o umowê zawart¹ na podstawie KC - mikro przedsiêbiorstwo;01 Obszar miejski;RPZP.01.03.01-32-074/08-01-K01;Tak;2010/08/20;2010/08/20
32-87;32;Projekt; Udzia³ w Miêdzynarodowych Targach Rolniczych INDAGRA FARM 2010 (Miêdzynarodowe Targi Sprzêtu, Produktów Rolnych i Hodowli Zwierz¹t)Bukareszt/Rumunia 10-14.11.2010r;RPZP.01.03.02-32-002/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;51,163.06;45,680.00;20,000.00;17,000.00;" ""Agralex"" in¿. Aleksander Lubiñski ";6720001746;78-320;Red³o;Zachodniopomorskie;Powiat œwidwiñski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;;;2010/10/08;2010/10/11
32-88;32;Projekt;„Udzia³ w VI Miêdzynarodowych Targach Infrastruktury TRAFFIC-EXPO w Kielcach w terminie 11-14.05.2010”;RPZP.01.03.02-32-005/09-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.01.00.00;RPZP.01.03.00;RPZP.01.03.02;63,684.00;43,700.00;17,764.22;15,099.58;NISSEN POLSKA Spó³ka z ograniczon¹ odpowiedzialnoœci¹;8512906541;71-497;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - œrednie przedsiêbiorstwo;00 Nie dotyczy;;;2010/11/10;2010/11/22
32-89;32;Projekt;Portal BEZPIECZNI RAZEM;RPZP.03.02.00-32-002/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.03.00.00;RPZP.03.02.00;;1,600,000.00;1,600,000.00;1,200,000.00;1,200,000.00;Gmina Miasto Szczecin;8510309410;70-456;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;13 Us³ugi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.);wspólnota samorz¹dowa - gmina;01 Obszar miejski;;;2010/10/20;2010/10/26
32-90;32;Projekt;Poprawa standardu œwiadczonych us³ug w zakresie selektywnej zbiórki odpadów w Gminie Czaplinek;RPZP.04.02.00-32-002/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.04.00.00;RPZP.04.02.00;;800,000.00;655,737.70;491,803.26;491,803.26;Gmina Czaplinek;6741016121;78-550;Czaplinek;Zachodniopomorskie;Powiat drawski;44 Gospodarka odpadami komunalnymi i przemys³owymi;wspólnota samorz¹dowa - gmina;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gêstoœci zaludnienia);;;2010/12/22;2010/12/22
32-91;32;Projekt;Zakup œmieciarki dla Gminy Widuchowa jako element kompleksowego systemu gospodarowania odpadami komunalnymi ;RPZP.04.02.00-32-009/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.04.00.00;RPZP.04.02.00;;530,800.00;530,800.00;398,100.00;398,100.00;Gmina Widuchowa;8581726084;74-120;Widuchowa;Zachodniopomorskie;Powiat gryfiñski;44 Gospodarka odpadami komunalnymi i przemys³owymi;wspólnota samorz¹dowa - gmina;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gêstoœci zaludnienia);;;2010/12/22;2010/12/23
32-92;32;Projekt;„Usprawnienie systemu gospodarki odpadami poprzez zakup sprzêtu specjalistycznego dla Miêdzygminnego Przedsiêbiorstwa Gospodarki Odpadami w Wardyniu Górnym (MPGO Sp. z o.o.)”;RPZP.04.02.00-32-012/10-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.04.00.00;RPZP.04.02.00;;657,000.00;538,524.60;403,893.45;403,893.45;Miêdzygminne Przedsiêbiorstwo Gospodarki Odpadami Spó³ka z ograniczo¹ odpowiedzialnoœci¹;6721924275;78-320;Wardyñ Górny;Zachodniopomorskie;Powiat œwidwiñski;44 Gospodarka odpadami komunalnymi i przemys³owymi;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - du¿e przedsiêbiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gêstoœci zaludnienia);;;2010/12/29;2010/12/30
32-93;32;Projekt;Realizacja dzia³añ administracji zajmuj¹cej siê zarz¹dzaniem RPO WZ w roku 2009;RPZP.08.01.00-32-001/09-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.08.00.00;RPZP.08.01.00;;3,678,336.30;3,678,336.30;3,678,336.30;3,678,336.30;Województwo Zachodniopomorskie;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorz¹dowa - województwo;01 Obszar miejski;;;2010/06/29;2010/07/14
32-94;32;Projekt;Realizacja dzia³añ administracji zajmuj¹cej siê zarz¹dzaniem RPO WZ w roku 2011;RPZP.08.01.00-32-001/11-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.08.00.00;RPZP.08.01.00;;6,909,925.00;6,909,925.00;6,909,925.00;6,909,925.00;Województwo Zachodniopomorskie;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorz¹dowa - województwo;01 Obszar miejski;RPZP.08.01.00-32-001/11-01;Nie;2010/07/15;2010/08/05
32-95;32;Projekt;Wsparcie administracji zajmuj¹cej siê wdra¿aniem RPO WZ w 2009 roku;RPZP.08.01.00-32-002/09-02;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.08.00.00;RPZP.08.01.00;;5,723,821.77;5,723,821.77;5,723,821.77;5,723,821.77;Województwo Zachodniopomorskie;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorz¹dowa - województwo;01 Obszar miejski;RPZP.08.01.00-32-002/09-09-K01;Tak;2010/07/06;2010/07/30
32-96;32;Projekt;Wsparcie administracji zajmuj¹cej siê wdra¿aniem RPO WZ w 2011 roku;RPZP.08.01.00-32-002/11-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.08.00.00;RPZP.08.01.00;;9,914,000.00;9,914,000.00;9,914,000.00;9,914,000.00;Województwo Zachodniopomorskie;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorz¹dowa - województwo;01 Obszar miejski;RPZP.08.01.00-32-002/11-01;Nie;2010/07/01;2011/01/13
32-97;32;Projekt;Prowadzenie dzia³añ informacyjno-promocyjnych RPO WZ w roku 2009;RPZP.08.02.00-32-001/09-03;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.08.00.00;RPZP.08.02.00;;1,558,326.82;1,558,326.82;1,558,326.82;1,558,326.82;Województwo Zachodniopomorskie;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorz¹dowa - województwo;01 Obszar miejski;;;2010/06/29;2010/07/14
32-98;32;Projekt;Prowadzenie dzia³añ informacyjno - promocyjnych RPO WZ w roku 2010;RPZP.08.02.00-32-001/10-01;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.08.00.00;RPZP.08.02.00;;2,659,472.00;2,659,472.00;2,659,472.00;2,659,472.00;Województwo Zachodniopomorskie;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorz¹dowa - województwo;01 Obszar miejski;RPZP.08.02.00-32-001/10-04;Tak;2010/03/23;2010/04/22
32-99;32;Projekt;Prowadzenie dzia³añ informacyjno-promocyjnych RPO WZ w roku 2011;RPZP.08.02.00-32-001/11-00;Regionalny Program Operacyjny Województwa Zachodniopomorskiego;RPZP.08.00.00;RPZP.08.02.00;;1,950,000.00;1,950,000.00;1,950,000.00;1,950,000.00;Województwo Zachodniopomorskie;8512871498;70-540;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorz¹dowa - województwo;01 Obszar miejski;RPZP.08.02.00-32-001/11-01;Nie;2010/07/15;2010/08/05
