ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
33-131;33;Projekt;Finansowanie kosztów zatrudnienia pracowników urzêdów kontroli skarbowej zajmuj¹cych siê audytem i kontrol¹ funduszy strukturalnych w 2007, 2008 i 2009 roku;POPT.01.01.00-00-095/09-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;100,787,000.00;54,492,533.19;46,318,653.19;46,318,653.19;Ministerstwo Finansów, Departament Ochrony Interesów Finansowych Unii Europejskiej, Instytucja Audytowa;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-095/09-08;Tak;2009/03/11;2009/03/13
33-132;33;Projekt;Finansowanie kosztów zatrudnienia pracowników Ministerstwa Infrastruktury Programem Operacyjnym Pomoc Techniczna w roku 2008, realizuj¹cych zadania z zakresu wdra¿aniapriorytetów transportowych Programu Operacyjnego Infrastruktura i Œrodowisko;POPT.01.01.00-00-127/09-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;8,281,573.21;7,671,421.15;6,520,707.97;6,520,707.97;Ministerstwo Infrastruktury;7010095164;00-928;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-127/09-01;Tak;2009/09/28;2009/10/02
33-133;33;Projekt;Finansowanie kosztów zatrudnienia pracowników Ministerstwa Infrastruktury w okresie styczeñ-czerwiec 2009 r., realizujacych zadania z zakresu wdra¿ania priorytetów transportowych Programu Operacyjnego Infrastruktura i Œrodowisko;POPT.01.01.00-00-128/09-01;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;4,465,710.40;4,100,406.39;3,485,345.42;3,485,345.42;Ministerstwo Infrastruktury;7010095164;00-928;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-128/09-01;Tak;2009/11/12;2009/11/24
33-134;33;Projekt;"Finansowanie kosztów zatrudnienia pracowników Instytucji Poœrednicz¹cej w Programie Operacyjnym ""Infrstruktura i Œrodowisko"" oraz Instytucji Poœrednicz¹cej II-ego stopnia w Programie Operacyjnym ""Kapita³ Ludzki"" w 2009 roku.";POPT.01.01.00-00-131/09-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;3,278,492.50;3,235,169.16;2,749,893.78;2,749,893.78;Ministerstwo Zdrowia, Departament Funduszy Europejskich;5251918554;00-952;Warszawa;;;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-131/09-02;Tak;2009/11/26;2009/12/14
33-135;33;Projekt;"""Kadry 2008-2009"" zatrudnienie w Ministerstwie Pracy i Polityki Spo³ecznej w ramach Programu Operacyjnego Pomoc Techniczna 2007-2013";POPT.01.01.00-00-139/09-00;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.01.00;;9,188,674.77;8,361,960.18;7,107,666.15;7,107,666.15;Ministerstwo Pracy i Polityki Spo³ecznej;5262895101;00-513;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.01.00-00-139/09-01;Tak;2009/12/01;2009/12/14
33-136;33;Projekt;Podnoszenie kwalifikacji pracowników Instytucji Certyfikuj¹cej i 16 Instytucji Poœrednicz¹cych w Certyfikacji zaanga¿owanych w proces certyfikacji wydatków do Komisji Europejskiej w 2009 roku;POPT.01.02.00-00-088/09-03;Program Operacyjny Pomoc techniczna;POPT.01.00.00;POPT.01.02.00;;2,674,583.24;2,674,446.95;2,273,279.90;2,273,279.90;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.01.02.00-00-088/09-04;Tak;2009/11/03;2009/11/13
33-137;33;Projekt;Utrzymanie i rozwój oprogramowania SIMIK - finansowanie zamówienia w ramach umowy ramowej;POPT.02.01.00-00-083/09-00;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.01.00;;642,418.76;642,418.76;546,055.94;546,055.94;Ministerstwo Finansów, Departament Informatyki, Operator krajowego systemu informatycznego wspomagaj¹cego realizacjê NSRO/PWW;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.01.00-00-083/09-02;Tak;2009/03/10;2009/03/13
33-138;33;Projekt;Wsparcie wdro¿enia Krajowego Systemu Informatycznego (SIMIK 07-13) oraz zapewnienie jego sprawnego funkcjonowania;POPT.02.01.00-00-084/09-01;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.01.00;;690,700.00;690,700.00;587,095.00;587,095.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Wdra¿ania Funduszy Unii Europejskiej - IZ PWW/IK NSRO;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.01.00-00-084/09-03;Tak;2009/07/30;2009/08/12
33-139;33;Projekt;Utrzymanie i rozwój systemu KSI SIMIK 07-13 w Ministerstwie Finansów;POPT.02.01.00-00-112/09-00;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.01.00;;345,974.00;345,974.00;294,077.90;294,077.90;Ministerstwo Finansów, Departament Informatyki, Operator krajowego systemu informatycznego wspomagaj¹cego realizacjê NSRO/PWW;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.01.00-00-112/09-03;Tak;2009/07/02;2009/07/07
33-140;33;Projekt;Utrzymanie systemu SIMIK 04-06;POPT.02.01.00-00-113/09-00;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.01.00;;1,707,001.38;1,707,001.38;1,450,951.17;1,450,951.17;Ministerstwo Finansów, Departament Informatyki, Operator krajowego systemu informatycznego wspomagaj¹cego realizacjê NSRO/PWW;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.01.00-00-113/09-03;Tak;2009/07/02;2009/07/07
33-141;33;Projekt;Zakup infrastruktury informatycznej dla pracowników 16 Instytucji Poœrednicz¹cych w Certyfikacji zaagna¿owanych w proces certyfikacji wydatków do Komisji Europejskiej w 2009 roku;POPT.02.02.00-00-079/09-02;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.02.00;;721,650.00;721,650.00;613,402.50;613,402.50;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.02.00-00-079/09-04;Tak;2009/09/24;2009/10/02
33-142;33;Projekt;Finansowanie kosztów zakupu sprzêtu informatycznego dla pracowników Generalnej Dyrekcji Ochrony Œrodowiska oraz Regionalnych Dyrekcji Ochrony Œrodowiska w 2009 r.;POPT.02.02.00-00-135/09-00;Program Operacyjny Pomoc techniczna;POPT.02.00.00;POPT.02.02.00;;811,800.00;495,116.00;420,848.60;420,848.60;Generalna Dyrekcja Ochrony Œrodowiska;7010151052;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.02.02.00-00-135/09-01;Tak;2009/11/12;2009/11/17
33-143;33;Projekt;Wsparcie funkcjonowania urzêdów kontroli skarbowej i Departamentu Ochrony Interesów Finansowych Unii Europejskiej w Ministerstwie Finansów w latach 2007-2015;POPT.03.01.00-00-061/08-01;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;50,514,250.00;14,708,399.72;12,502,139.76;12,502,139.76;Ministerstwo Finansów, Departament Ochrony Interesów Finansowych Unii Europejskiej, Instytucja Audytowa;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-061/08-09;Nie;2009/10/08;2009/10/12
33-144;33;Projekt;Finansowanie personelu technicznego - Koordynatorów SIMIK;POPT.03.01.00-00-082/09-01;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;2,683,370.09;2,357,172.72;2,003,596.80;2,003,596.80;Ministerstwo Finansów, Departament Informatyki, Operator krajowego systemu informatycznego wspomagaj¹cego realizacjê NSRO/PWW;5260250274;00-916;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-082/09-06;Tak;2009/12/14;2009/12/16
33-145;33;Projekt;Wsparcie finkcjonowania 16 Instytucji Poœrednicz¹cych e Certyfikacji oraz Instytucji Certyfikuj¹cej w 2009 r.;POPT.03.01.00-00-089/09-02;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;2,242,474.00;2,242,474.00;1,906,102.90;1,906,102.90;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-089/09-04;Tak;2009/09/24;2009/10/02
33-146;33;Projekt;Wsparcie funkcjonowania Generalnej Dyrekcji Ochrony Œrodowiska oraz Regionalnych Dyrekcji Ochrony Œrodowiska w pe³nieniu roli beneficjenta POPT 2007-2013;POPT.03.01.00-00-134/09-00;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;42,000.00;42,000.00;35,700.00;35,700.00;Generalna Dyrekcja Ochrony Œrodowiska;7010151052;00-922;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-134/09-01;Tak;2009/10/20;2009/11/02
33-147;33;Projekt;Wsparcie funkcjonowania Instytucji Zarz¹dzaj¹cej POPT;POPT.03.01.00-00-137/09-00;Program Operacyjny Pomoc techniczna;POPT.03.00.00;POPT.03.01.00;;550,000.00;550,000.00;467,500.00;467,500.00;Ministerstwo Rozwoju Regionalnego, Departament Programów Pomocowych i Pomocy Technicznej, Instytucja Zarz¹dzaj¹ca POPT;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.03.01.00-00-137/09-06;Nie;2009/12/07;2009/12/10
33-148;33;Projekt;Wymiana doœwiadczeñ pomiêdzy uczestnikami procesu realizacji NSRO - pracownikami zaanga¿owanymi w obs³ugê 16 RPO;POPT.04.02.00-00-009/07-02;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.02.00;;193,000.00;193,000.00;164,050.00;164,050.00;Ministerstwo Rozwoju Regionalnego, Departament Koordynacji i Wdra¿ania Programów Regionalnych, Instytucja Koordynuj¹ca RPO;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.02.00-00-009/07-09;Tak;2009/09/18;2009/10/02
33-149;33;Projekt;Wymiana doœwiadczeñ pracowników Instytucji Poœrednicz¹cych w Certyfikacji, Instytucji Certyfikuj¹cej oraz innych instytucji zaanga¿owanych w realizacjê NSRO w 2009 roku;POPT.04.02.00-00-080/09-00;Program Operacyjny Pomoc techniczna;POPT.04.00.00;POPT.04.02.00;;242,000.00;242,000.00;205,700.00;205,700.00;Ministerstwo Rozwoju Regionalnego, Departament Instytucji Certyfikuj¹cej, Instytucja Certyfikuj¹ca;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;86 Ocena, badania/ekspertyzy, informacja i komunikacja;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPT.04.02.00-00-080/09-03;Tak;2009/04/10;2009/04/27
33-150;33;Projekt;Reporêczenia szans¹ na zwiêkszenie finansowania zewnêtrznego MSP. Instrument wsparcia funduszy porêczeniowych w Polsce Wschodniej;POPW.01.02.00-00-001/09-02;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.02.00;;98,294,117.63;98,294,117.63;98,294,117.63;83,550,000.00;Bank Gospodarstwa Krajowego;5250012372;00-955;Warszawa;;;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;pañstwowa jednostka organizacyjna;00 Nie dotyczy;;;2009/08/31;2010/08/17
33-151;33;Projekt;Program Promocji Gospodarczej Polski Wschodniej;POPW.01.04.01-00-001/09-05;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.01;85,999,999.14;85,999,999.14;85,999,999.14;73,099,999.27;Polska Agencja Informacji i Inwestycji Zagranicznych S.A.;5260300167;00-585;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;;;2009/07/29;2011/03/17
33-152;33;Projekt;Lokalne Centra Obs³ugi Inwestora - Eastern European Gateway;POPW.01.04.02-00-001/09-05;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.02;9,794,600.00;9,794,600.00;8,815,140.00;7,492,869.00;"Stowarzyszenie ""Lokalna Grupa Dzia³ania - Wokó³ £ysej Góry""";6572693504;26-004;Bieliny;Œwiêtokrzyskie;Powiat kielecki;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;stowarzyszenie;00 Nie dotyczy;;;2009/12/22;2011/05/18
33-153;33;Projekt;Tworzenie i rozwój wspó³pracy centrów obs³ugi inwestora;POPW.01.04.02-00-002/09-04;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.02;19,359,076.09;19,335,731.09;17,402,157.98;16,009,985.34;Polska Agencja Informacji i Inwestycji Zagranicznych S.A.;5260300167;00-585;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;;;2009/12/29;2011/03/17
33-154;33;Projekt;Rozwój klastra informatycznego firm wschodniej Polski;POPW.01.04.03-00-001/09-02;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;4,582,960.00;3,934,560.00;3,541,104.00;3,009,938.40;Stowarzyszenie Informatyka Podkarpacka;5170186928;35-959;Rzeszów;;;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);stowarzyszenie;00 Nie dotyczy;POPW.01.04.03-00-001/09-06;Nie;2009/12/22;2011/04/11
33-155;33;Projekt;"Wsparcie dla tworzenia i rozwoju ""Œwietokrzysko-Podkarpackiego Klastra Budowlanego INNOWATOR""";POPW.01.04.03-00-002/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;3,653,500.00;3,653,500.00;3,288,150.00;2,794,927.50;Staropolska Izba Przemys³owo - Handlowa;6570461801;25-002;Kielce;Œwiêtokrzyskie;Powiat m. Kielce;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);samorz¹d gospodarczy i zawodowy;00 Nie dotyczy;;;2009/12/18;2011/04/05
33-156;33;Projekt;Podniesienie konkurencyjnoœci przedsiêbiorstw z Polski Wschodniej w ramach Wschodniego Klastra Obróbki Metali;POPW.01.04.03-00-004/09-02;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;3,578,200.00;3,578,200.00;3,220,380.00;2,737,323.00;Wojewódzki Klub Techniki i Recjonalizacji;7120104881;20-086;Lublin;Lubelskie;Powiat m. Lublin;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);stowarzyszenie;00 Nie dotyczy;POPW.01.04.03-00-004/09-05;Nie;2009/12/23;2011/03/22
33-157;33;Projekt;Klaster Instytucji Otoczenia Biznesu;POPW.01.04.03-00-005/09-02;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;4,422,200.00;4,422,200.00;3,979,980.00;3,382,983.00;Polskie Stowarzyszenie Doradcze i Konsultingowe;5422901567;15-091;Bia³ystok;Podlaskie;Powiat m. Bia³ystok;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);stowarzyszenie;00 Nie dotyczy;POPW.01.04.03-00-005/09-06;Nie;2009/12/30;2011/03/22
33-158;33;Projekt;"Innowacyjny klaster Zdrowie i Turystyka ""Uzdrowiska - Per³y Polski Wschodniej""";POPW.01.04.03-00-009/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;3,990,080.00;3,990,080.00;3,591,072.00;3,052,411.20;Wy¿sza Szko³a Informatyki i Zarz¹dzania w Rzeszowie;8131123670;35-209;Rzeszów;Podkarpackie;Powiat m. Rzeszów;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);uczelnia wy¿sza;00 Nie dotyczy;;;2009/12/30;2011/04/05
33-159;33;Projekt;Pó³nocno - Wschodni Klaster Edukacji Cyfrowej;POPW.01.04.03-00-010/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;5,483,462.00;4,685,500.00;4,216,950.00;3,584,407.50;Park Naukowo-Technologiczny Polska - Wschód Sp. z o.o. w Suwa³kach;8442126570;16-400;Suwa³ki;Podlaskie;Powiat m. Suwa³ki / Powiat suwalski;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - œrednie przedsiêbiorstwo;00 Nie dotyczy;;;2009/12/29;2011/04/14
33-160;33;Projekt;Rozwój kooperacji firm z bran¿y bieliŸniarskiej z regionów Polskie Wschodniej;POPW.01.04.03-00-011/09-04;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;4,278,329.50;4,278,329.50;3,850,496.55;3,272,922.06;Podlaski Klaster Bielizny;5423080753;15-281;Bia³ystok;Podlaskie;Powiat m. Bia³ystok;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);stowarzyszenie;00 Nie dotyczy;POPW.01.04.03-00-011/09-06;Nie;2009/12/29;2011/04/08
33-161;33;Projekt;Œwiêtokrzysko - Podkarpacki Klaster Energetyczny;POPW.01.04.03-00-012/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;4,103,908.00;4,103,908.00;3,693,517.20;3,139,489.62;Œwiêtokrzyskie Centrum Innowacji i Transferu Technologii Sp. z o.o.;6572440128;25-528;Kielce;Œwiêtokrzyskie;Powiat m. Kielce;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POPW.01.04.03-00-012/09-07;Nie;2009/12/16;2011/03/28
33-162;33;Projekt;Rozwój klastra Dolina Ekologicznej ¯ywnoœci;POPW.01.04.03-00-013/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.03;2,500,000.00;2,500,000.00;2,250,000.00;1,912,500.00;Instytut Uprawy Nawo¿enia i Gleboznawstwa - Pañstwowy Instytut Badawczy;7160004281;24-100;Pu³awy;Lubelskie;Powiat pu³awski;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);jednostka naukowa;00 Nie dotyczy;;;2009/12/30;2011/03/30
33-163;33;Projekt;Zwierzyniec i Narol liderami rozwoju kultury i turystyki Roztocza;POPW.01.04.04-00-001/09-01;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.04;511,790.00;511,790.00;460,611.00;435,021.50;Gmina Narol;7931516904;37-610;Narol;Podkarpackie;Powiat lubaczowski;81 Rozwi¹zania na rzecz podniesienia jakoœci opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolnoœci w zakresie realizacji polityk i programów;wspólnota samorz¹dowa - gmina;00 Nie dotyczy;POPW.01.04.04-00-001/09-06;Tak;2009/12/31;2010/04/08
33-164;33;Projekt;Wspólne dzia³ania promocyjne miast Tomaszów Lubelski i Horyniec - Zdrój szans¹ na dynamiczny rozwój gospodarczy Roztocza Œrodkowego i Wschodniego;POPW.01.04.04-00-002/09-01;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.04;228,282.00;228,282.00;205,453.80;194,039.70;MiastoTomaszów Lubelski;9211981749;22-600;Tomaszów Lubelski;Lubelskie;Powiat tomaszowski;81 Rozwi¹zania na rzecz podniesienia jakoœci opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolnoœci w zakresie realizacji polityk i programów;gminna samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;POPW.01.04.04-00-002/09-06;Tak;2009/12/31;2010/04/08
33-165;33;Projekt;"""Platforma Wspó³pracy EGO SA""";POPW.01.04.04-00-003/09-03;Program Operacyjny Rozwój Polski Wschodniej;POPW.01.00.00;POPW.01.04.00;POPW.01.04.04;2,993,743.00;2,993,743.00;2,694,368.70;2,544,681.55;Gmina Miasto E³k;8480007927;19-300;E³k;Warmiñsko-mazurskie;Powiat e³cki / Powiat olecki;81 Rozwi¹zania na rzecz podniesienia jakoœci opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolnoœci w zakresie realizacji polityk i programów;wspólnota samorz¹dowa - gmina;00 Nie dotyczy;POPW.01.04.04-00-003/09-07;Nie;2009/12/30;2011/04/11
33-166;33;Projekt;Roczny Plan Dzia³ania Pomocy Technicznej Programu Operacyjnego Rozwój Polski Wschodniej 2007-2013 rok 2009;POPW.06.01.00-00-001/09-02;Program Operacyjny Rozwój Polski Wschodniej;POPW.06.00.00;POPW.06.01.00;;5,686,882.00;5,686,882.00;5,686,882.00;4,833,849.70;Ministerstwo Rozwoju Regionalnego Departament Programów Ponadregionalnych;5262895199;00-926;Warszawa;Mazowieckie;Powiat m. st. Warszawa;85 Przygotowanie, realizacja, monitorowanie i kontrola;organ w³adzy, administracji rz¹dowej;00 Nie dotyczy;POPW.06.01.00-00-001/09-07-K01;Tak;2009/12/28;2010/01/05
33-167;33;Projekt;Targi norymberskie kamieniem milowym do umocnienia pozycji lidera w Europie Centralnej;RPSL.01.02.02-00-809/08-00;Regionalny Program Operacyjny Województwa Œl¹skiego;RPSL.01.00.00;RPSL.01.02.00;RPSL.01.02.02;152,500.00;125,000.00;62,500.00;53,125.00;Profarb I Sp. z o.o.;6312353651;44-100;Gliwice;Œl¹skie;Powiat m. Gliwice;08 Inne inwestycje w przedsiêbiorstwa;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - œrednie przedsiêbiorstwo;01 Obszar miejski;RPSL.01.02.02-00-809/08-02;Tak;2009/03/27;2009/04/03
