"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPPM.01.05.02-00-001/10-01";"""Od inicjatywy klastrowej do sopockiego Klastra Turystycznego"" - program wsparcia i rozwoju";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"501,567.32";"495,812.46";"371,859.34";"371,859.34";"Gmina Miasta Sopotu";"5851411941";"81-704";"Sopot";"Pomorskie";"Powiat m. Sopot";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"wspólnota samorządowa - gmina";"01 Obszar miejski";"";"";"2011/04/22";"2011/04/22"
"RPPM.01.05.02-00-003/10-00";"Wsparcie tworzenia i rozwoju powiązań kooperacyjnych w Klastrze Kluczowym Województwa Pomorskiego - Bałtyckim Klastrze Ekoenergetycznym.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"1,328,466.57";"1,289,167.21";"966,875.40";"966,875.40";"INSTYTUT MASZYN PRZEPŁYWOWYCH IM. ROBERTA SZEWALSKIEGO POLSKIEJ AKADEMII NAUK";"5840357882";"80-231";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"jednostka naukowa";"01 Obszar miejski";"";"";"2011/04/13";"2011/04/15"
"RPPM.01.05.02-00-007/08-09";"Wzmocnienie współpracy środowiska naukowego GUMed z podmiotami gospodarczymi o charakterze regionalnym i ponadregionalnym oraz rozwój przedsiębiorczości akademickiej w GUMed.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"953,730.40";"922,735.00";"692,051.25";"692,051.25";"GDAŃSKI UNIWERSYTET MEDYCZNY";"5840955985";"80-210";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"uczelnia wyższa";"01 Obszar miejski";"RPPM.01.05.02-00-007/08-06";"Nie";"2011/04/06";"2011/04/06"
"RPPM.01.05.02-00-011/08-03";"Budowa sieci transferu wiedzy na temat kierunków i możliwości rozwoju badań w laboratorium falowym oraz in situ przy wykorzystaniu innowacyjnej aparatury badawczej";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"250,000.00";"250,000.00";"187,500.00";"187,500.00";"Instytu Budownictwa Wodnego PAN";"5840902434";"80-328";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"jednostka naukowa";"01 Obszar miejski";"RPPM.01.05.02-00-011/08-05";"Nie";"2011/03/14";"2011/03/14"
"RPPM.01.06.01-00-003/09-02";"""Powiat chojnicki – atrakcyjny, innowacyjny, przyjazny inwestycjom"" - budowa portalu ""Biznes Chojnice"" i
kampania wizerunkowa powiatu chojnickiego.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.01";"Pomorskie";"";"";"331,272.00";"331,272.00";"248,454.00";"248,454.00";"Powiat Chojnicki";"5551917808";"89-600";"Chojnice";"Pomorskie";"Powiat chojnicki";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"wspólnota samorządowa - powiat";"01 Obszar miejski";"RPPM.01.06.01-00-003/09-02";"Nie";"2011/01/14";"2011/01/14"
"RPPM.01.06.01-00-004/08-03";"Inwestuj w Słupsku.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.01";"Pomorskie";"";"";"836,230.00";"836,172.87";"627,129.63";"627,129.63";"Gmina Miejska Słupsk";"8391005507";"76-200";"Słupsk";"Pomorskie";"Powiat człuchowski / Powiat słupski";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPPM.01.06.01-00-004/08-06";"Nie";"2011/04/28";"2011/04/28"
"RPPM.01.06.01-00-004/09-01";"INWESTUJ W POMORSKIE- Promocja atrakcyjnosci inwestycyjnej regionu województwa pomorskiego w
krajach Skandynawskich wraz z doradztwem dotyczacym obsługi potencjalnych inwestorów.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.01";"Pomorskie";"";"";"469,180.99";"426,756.69";"320,067.51";"320,067.51";"Pomorska Agencja Rozwoju Regionalnego S.A.";"8390029569";"76-200";"Słupsk";"Pomorskie";"Powiat człuchowski / Powiat słupski";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka akcyjna - duże przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/26";"2011/05/26"
"RPPM.01.06.01-00-009/09-04";"Promocja gospodarcza województwa pomorskiego na terenie Azji południowo-wschodniej";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.01";"Pomorskie";"";"";"580,284.00";"580,284.00";"435,213.00";"435,213.00";"Pomorska Specjalna Strefa Ekonomiczna sp. z o.o.";"5880019192";"81-703";"Sopot";"Pomorskie";"Powiat m. Sopot";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/03/10";"2011/03/10"
"RPPM.01.06.01-00-011/09-04";"Udział w targach branży BPO i SSC w Stanach Zjednoczonych i w Wielkiej Brytanii oraz organizacja konferencji dla tej branży na Pomorzu najlepszą metodą pozyskania inwestycji z tej branży dla Pomorza.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.01";"Pomorskie";"";"";"612,126.00";"612,126.00";"459,094.50";"459,094.50";"Gdańska Agencja Rozwoju Gospodarczego Spółka z ograniczoną odpowiedzialnością";"5833054620";"80-382";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/20";"2011/05/20"
"RPPM.01.06.02-00-003/09-05";"Misje gospodarcze we Francji, Stanach Zjednoczonych i Chinach oraz rewizyty w Gdańsku doskonałym sposobem na tworzenie ułatwień w nawiązywaniu zagranicznych kontaktów przez pomorskie firmy.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.02";"Pomorskie";"";"";"1,017,992.00";"1,017,992.00";"763,494.00";"763,494.00";"Gdańska Agencja Rozwoju Gospodarczego Spółka z ograniczoną odpowiedzialnością";"5833054620";"80-382";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/03/07";"2011/03/07"
"RPSL.01.01.01-00-005/09-03";"Rozwój działalności pożyczkowej Funduszu Górnośląskiego SA poprzez dokapitalizowanie Śląskiego Funduszu Pożyczkowego działającego na terenie województwa śląskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.01";"Śląskie";"";"";"51,414,630.80";"50,100,000.00";"40,004,850.00";"40,004,850.00";"Fundusz Górnośląski SA";"9541024666";"40-086";"Katowice";"Śląskie";"Powiat m. Katowice";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundusz - duże przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/04/21";"2011/04/21"
"RPSL.01.01.02-00-005/09-03";"Promocja Terenów Inwestycyjnych w Województwie Śląskim";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.02";"Śląskie";"";"";"498,574.63";"498,574.63";"423,788.43";"423,788.43";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"wspólnota samorządowa - województwo";"01 Obszar miejski";"";"";"2011/02/24";"2011/03/11"
"RPSL.01.01.02-00-014/09-01";"EXPO REAL 2010: Metropolia Silesia - atrakcyjne miejsce inwestycji";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.02";"Śląskie";"";"";"952,100.13";"908,651.02";"772,353.36";"772,353.36";"Górnośląski Związek Metropolitalny";"6342656385";"40-053";"Katowice";"Śląskie";"Powiat m. Katowice";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"wspólnota samorządowa - gmina";"01 Obszar miejski";"";"";"2011/02/04";"2011/02/08"
"RPSL.03.03.00-00-003/10-02";"Serwis internetowy prezentujący zaplecze turystyczne województwa śląskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.03.00.00";"RPSL.03.03.00";"";"Śląskie";"";"";"105,820.00";"105,820.00";"89,947.00";"89,947.00";"Śląska Izba Turystyki";"9541931223";"40-014";"Katowice";"Śląskie";"Powiat m. Katowice";"13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.)";"stowarzyszenie";"01 Obszar miejski";"";"";"2011/05/27";"2011/05/30"
"RPSL.04.03.00-00-015/10-00";"Podniesienie atrakcyjności Górnośląskiego Parku Etnograficznego w Chorzowie w promowaniu tradycyjnej kultury wsi śląskiej poprzez imprezy plenerowe";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"";"";"648,860.00";"562,147.54";"477,825.40";"477,825.40";"Górnośląski Park Etnograficzny";"6272377905";"41-500";"Chorzów";"Śląskie";"Powiat m. Chorzów";"60 Inne wsparcie dla poprawy usług kulturalnych";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"";"";"2011/03/15";"2011/03/21"
"RPSL.04.03.00-00-025/09-02";"Program Promocji Produktów Kulturowych Województwa Śląskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"";"";"465,440.00";"457,900.00";"389,215.00";"389,215.00";"Stowarzyszenie Inicjatywa";"6462386250";"40-032";"Katowice";"Śląskie";"Powiat m. Katowice";"60 Inne wsparcie dla poprawy usług kulturalnych";"stowarzyszenie";"01 Obszar miejski";"RPSL.04.03.00-00-025/09-01-K01";"Nie";"2011/03/11";"2011/03/11"
"RPSL.07.02.00-00-020/09-01";"Dostawa Elektrycznych Zespołów Trakcyjnych do wykonywania pasażerskich przewozów regionalnych - 5 sztuk";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.07.00.00";"RPSL.07.02.00";"";"Śląskie";"";"";"96,519,600.00";"67,622,400.00";"57,479,040.00";"57,479,040.00";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPSL.07.02.00-00-020/09-07";"Nie";"2011/04/19";"2011/04/21"
"RPSL.10.01.00-00-006/08-03";"Roczny Plan Działań na rok 2009 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania. ";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"6,143,605.00";"6,143,605.00";"6,143,605.00";"6,143,605.00";"Śląskie Centrum Przedsiębiorczości";"9542613270";"41-500";"Chorzów";"Śląskie";"Powiat m. Chorzów";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/03/17";"2011/03/21"
"RPSL.10.01.00-00-007/09-02";"Roczny Plan Działań na 2010 rok w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"10,983,227.22";"10,983,227.22";"10,983,227.22";"10,983,227.22";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/02/04";"2011/02/07"
"RPSL.10.01.00-00-008/09-03";"Roczny plan Działania na rok 2010 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"7,168,546.00";"7,168,546.00";"7,168,546.00";"7,168,546.00";"Śląskie Centrum Przedsiębiorczości";"9542613270";"41-500";"Chorzów";"Śląskie";"Powiat m. Chorzów";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/03/22";"2011/03/24"
"RPSL.10.01.00-00-009/10-01";"Roczny Plan Działań na 2011 rok w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania.";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"19,669,000.00";"19,669,000.00";"19,669,000.00";"19,669,000.00";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"RPSL.10.01.00-00-009/10-08";"Nie";"2011/04/05";"2011/04/07"
"RPSL.10.01.00-00-010/10-01";"Roczny Plan Działań na rok 2011 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"9,032,300.00";"9,032,300.00";"9,032,300.00";"9,032,300.00";"Śląskie Centrum Przedsiębiorczości";"9542613270";"41-500";"Chorzów";"Śląskie";"Powiat m. Chorzów";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/05";"2011/04/07"
"RPSL.10.02.00-00-006/09-02";"Roczny Plan działań na 2010 rok w ramach Działania 10.2 Działania informacyjne i promocyjne";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.02.00";"";"Śląskie";"";"";"1,649,179.45";"1,649,179.45";"1,649,179.45";"1,649,179.45";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2011/02/04";"2011/02/07"
"RPSL.10.02.00-00-008/10-01";"Roczny Plan Działań na rok 2011 w ramach Działania 10.2 Działania informacyjne i promocyjne.";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.02.00";"";"Śląskie";"";"";"2,538,000.00";"2,538,000.00";"2,538,000.00";"2,538,000.00";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"RPSL.10.02.00-00-008/10-06";"Nie";"2011/01/13";"2011/04/07"
"RPSL.10.02.00-00-009/10-00";"Roczny Plan Działań na rok 2011 w ramach Działania 10.2 Działania informacyjne i promocyjne";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.02.00";"";"Śląskie";"";"";"200,000.00";"200,000.00";"200,000.00";"200,000.00";"Śląskie Centrum Przedsiębiorczości";"9542613270";"41-500";"Chorzów";"Śląskie";"Powiat m. Chorzów";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"RPSL.10.02.00-00-009/10-07";"Nie";"2011/01/13";"2011/01/14"
"RPSW.01.03.00-26-001/10-02";"Rozszerzenie działalności Świętokrzyskiego Funduszu Poręczeniowego Sp. z o.o. formą wspierania mikro, małych i średnich przedsiębiorców w Województwie Świętokrzyskim.";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.01.00.00";"RPSW.01.03.00";"";"Świętokrzyskie";"";"";"27,000,000.00";"27,000,000.00";"20,250,000.00";"20,250,000.00";"ŚWIĘTOKRZYSKI FUNDUSZ PORĘCZENIOWY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"6572863604";"25-323";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/05/04";"2011/05/05"
"RPSW.01.03.00-26-002/10-02";"Lokalny Fundusz Pożyczkowy jako zwrotne wsparcie finansowe dla MIKROPRZEDSIĘBIORSTW.		
";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.01.00.00";"RPSW.01.03.00";"";"Świętokrzyskie";"";"";"12,600,000.00";"12,600,000.00";"10,000,620.00";"10,000,620.00";"FUNDACJA ROZWOJU REGIONU PIERZCHNICA";"6551444109";"26-015";"Pierzchnica";"Świętokrzyskie";"Powiat kielecki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"00 Nie dotyczy";"";"";"2011/05/19";"2011/05/20"
"RPWM.01.02.02-28-001/09-04";"Dokapitalizowanie funduszy pożyczkowych na Warmii i Mazurach";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.02.00";"RPWM.01.02.02";"Warmińsko-mazurskie";"";"";"63,847,500.00";"63,847,500.00";"63,847,500.00";"63,847,500.00";"""Warmińsko-Mazurska Agencja Rozwoju Regionalnego Spółka Akcyjna w Olsztynie""";"7390503912";"10-516";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/29";"2011/05/02"
"RPWM.01.02.02-28-002/09-05";"Dokapitalizowanie Funduszy Poreczeniowych na Warmii i Mazurach";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.02.00";"RPWM.01.02.02";"Warmińsko-mazurskie";"";"";"42,565,000.00";"42,565,000.00";"42,565,000.00";"42,565,000.00";"""Działdowska Agencja Rozwoju"" Spółka Akcyjna";"5711000706";"13-200";"Działdowo";"Warmińsko-mazurskie";"Powiat działdowski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/31";"2011/05/20"
"RPWM.01.03.00-28-017/09-04";"Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"Mazowieckie";"";"";"388,204.00";"313,400.00";"156,700.00";"133,195.00";"S- Kadra Piotr Cimaszkiewicz";"5791423106";"11-042";"Jonkowo";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/28";"2011/01/28"
"RPWM.01.03.00-28-017/09-04";"Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"Pomorskie";"";"";"388,204.00";"313,400.00";"156,700.00";"133,195.00";"S- Kadra Piotr Cimaszkiewicz";"5791423106";"11-042";"Jonkowo";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/28";"2011/01/28"
"RPWM.01.03.00-28-017/09-04";"Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"Śląskie";"";"";"388,204.00";"313,400.00";"156,700.00";"133,195.00";"S- Kadra Piotr Cimaszkiewicz";"5791423106";"11-042";"Jonkowo";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/28";"2011/01/28"
"RPWM.01.03.00-28-017/09-04";"Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"Warmińsko-mazurskie";"";"";"388,204.00";"313,400.00";"156,700.00";"133,195.00";"S- Kadra Piotr Cimaszkiewicz";"5791423106";"11-042";"Jonkowo";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/28";"2011/01/28"
"RPWM.01.03.00-28-017/09-04";"Promocja marki WIEJSKIE KLIMATY wzmocnieniem konkurencyjności przedsiębiorstwa na rynku krajowym i europejskim";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.03.00";"";"Wielkopolskie";"";"";"388,204.00";"313,400.00";"156,700.00";"133,195.00";"S- Kadra Piotr Cimaszkiewicz";"5791423106";"11-042";"Jonkowo";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/01/28";"2011/01/28"
"RPWP.01.04.03-30-001/09-02";"JESSICA";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.01.00.00";"RPWP.01.04.00";"RPWP.01.04.03";"Wielkopolskie";"";"";"55,600,000.56";"55,600,000.56";"55,600,000.56";"47,260,000.00";"Europejski Bank Inwestycyjny";"0";"L-2950";"Luksemburg";"";"";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"bez szczególnej formy prawnej";"01 Obszar miejski";"";"";"2011/01/27";"2011/02/09"
"RPWP.04.01.00-30-001/09-02";"JESSICA";"Regionalny Program Operacyjny Województwa Wielkopolskiego na lata 2007 - 2013";"RPWP.04.00.00";"RPWP.04.01.00";"";"Wielkopolskie";"";"";"257,567,000.00";"257,567,000.00";"257,567,000.00";"193,175,250.00";"Europejski Bank Inwestycyjny";"0";"L-2950";"Luksemburg";"";"";"61 Zintegrowane projekty na rzecz rewitalizacji obszarów miejskich i wiejskich";"bez szczególnej formy prawnej";"01 Obszar miejski";"";"";"2011/01/27";"2011/02/09"
"RPZP.01.01.01-32-037/10-02";"Wzrost konkurencyjności firmy CONCEPT poprzez zakup innowacyjnej kamery termowizyjnej wykorzystywanej w procesie świadczonych usług";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"174,240.00";"173,240.00";"103,944.00";"103,944.00";"CONCEPT Anna Żóralska";"5711605504";"71-505";"Szczecin";"Zachodniopomorskie";"Powiat m. Szczecin";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/04/04";"2011/04/05"
"RPZP.01.01.01-32-050/09-03";"Utworzenie innowacyjnego, niestacjonarnego biura zarządzania wspólnotami mieszkaniowymi położonymi w woj. zach.-pom. głównie na obszarach o szczególnie niekorzystnej sytuacji społeczno-gospodarczej.";"Regionalny Program Operacyjny Województwa Zachodniopomorskiego";"RPZP.01.00.00";"RPZP.01.01.00";"RPZP.01.01.01";"Zachodniopomorskie";"";"";"127,471.00";"117,941.00";"70,764.00";"60,149.38";"PHU ""Administrator"" s.c. Wojciech Bauer, Joanna Grabowska";"6731752545";"78-400";"Szczecinek";"Zachodniopomorskie";"Powiat szczecinecki";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - mikro przedsiębiorstwo";"01 Obszar miejski";"";"";"2011/05/04";"2011/05/04"
