"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPPM.01.01.01-00-049/08-00";"Zakład Prefabrykacji Jerzy Sikora - Rozwój produkcji i usług w zakresie wyrobów betonowych.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat kartuski";"Somonino";"427,000.00";"349,700.00";"174,850.00";"148,622.50";"Zakład Prefabrykacji Jerzy Sikora";"5890005843";"83-312";"Starkowa Huta";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.01-00-049/08-01";"Tak";"2008/12/29";"2008/12/31"
"RPPM.01.01.01-00-086/08-00";"Zakład Stolarsko Produkcyjno-Usługowy Zbigniew Deyk - modernizacja parku maszynowego i rozwoj usług stolarskich.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat kartuski";"Kartuzy";"180,100.00";"147,622.95";"73,811.47";"62,739.75";"Zakład Stolarski Produkcyjno-Usługowy Zbigniew Deyk";"5891223654";"83-300";"Prokowo";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.01-00-086/08-01";"Tak";"2008/12/31";"2009/01/06"
"RPPM.01.01.01-00-093/08-00";"Zakup wycinarki laserowej w przedsiębiorstwie HYDROTEST sp. z.o.o. w miejscowości Wocławy";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat gdański";"Cedry Wielkie";"427,000.00";"350,000.00";"175,000.00";"148,750.00";"HYDROTEST sp. z.o.o. ";"5830003007";"80-171";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.01-00-093/08-01";"Tak";"2008/12/29";"2008/12/31"
"RPPM.01.01.01-00-134/08-00";"Zakup nowoczesnych urządzeń i specjalistycznego oprogramowania wprowadzający innowacyjny proces technologiczny w Salonie Optycznym w Kartuzach.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat kartuski";"Kartuzy";"118,000.00";"93,668.20";"46,834.10";"39,808.98";"Salon Optyczny - Beata Brillowska";"5891004811";"83-300";"Kartuzy";"Pomorskie";"Powiat kartuski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.01-00-134/08-01";"Tak";"2008/12/29";"2008/12/31"
"RPPM.01.01.01-00-146/08-00";"Poprawa jakości i konkurencyjności gabinetu stomatologicznego na rynku usług stomatologicznych poprzez zakup nowoczesnego wyposażenia.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"39,000.00";"39,000.00";"19,500.00";"16,575.00";"Indywidualna Praktyka Lekarska - Gabinet Stomatologiczny - Arkadiusz Pawliszyn";"7431371176";"80-180";"Gdańsk";"Pomorskie";"Powiat gdański / Powiat m. Gdańsk";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.01-00-146/08-01";"Tak";"2008/12/29";"2008/12/31"
"RPPM.01.01.01-00-175/08-00";"Zakup innowacyjnego aparatu USG do Gabinetu Ginekologicznego dr n. med. Dariusza Doeringa w Gdańsku.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"232,000.00";"232,000.00";"116,000.00";"98,600.00";"Gabinet USG Połozniczo-Ginekologiczny Dariusz Doering";"5931083060";"80-266";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.01.01-00-175/08-01";"Tak";"2008/12/29";"2008/12/31"
"RPPM.01.01.01-00-187/08-00";"Unowocześnienie i Zachowanie Małej Elektrowni Wodnej w Borowym Młynie.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.01.00";"RPPM.01.01.01";"Pomorskie";"Powiat bytowski";"Lipnica";"247,220.00";"202,000.00";"101,000.00";"85,850.00";"Kancelaria Prawna ""Consultor"" Daniel Gramatowski";"5921649531";"81-730";"Sopot";"Pomorskie";"Powiat m. Sopot";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPPM.01.01.01-00-187/08-01";"Tak";"2008/12/29";"2008/12/31"
"RPSW.03.02.00-26-007/08-01";"Przebudowa dróg powiatowych nr 0160T Jędrzejów-Raków-Mokrsko Dolne-Sobków i nr 0164 T Raków-Wolica o łącznej długości 14,5 km";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.02.00";"";"Świętokrzyskie";"Powiat jędrzejowski";"Jędrzejów";"2,826,230.65";"2,826,230.65";"1,695,738.00";"1,695,738.00";"Powiat Jędrzejowski";"6562251851";"28-300";"Jędrzejów";"Świętokrzyskie";"Powiat jędrzejowski";"23 Drogi regionalne/lokalne";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPSW.03.02.00-26-007/08-01";"Tak";"2008/12/30";"2009/01/21"
"RPSW.03.02.00-26-007/08-01";"Przebudowa dróg powiatowych nr 0160T Jędrzejów-Raków-Mokrsko Dolne-Sobków i nr 0164 T Raków-Wolica o łącznej długości 14,5 km";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.03.00.00";"RPSW.03.02.00";"";"Świętokrzyskie";"Powiat jędrzejowski";"Sobków";"2,826,230.65";"2,826,230.65";"1,695,738.00";"1,695,738.00";"Powiat Jędrzejowski";"6562251851";"28-300";"Jędrzejów";"Świętokrzyskie";"Powiat jędrzejowski";"23 Drogi regionalne/lokalne";"wspólnota samorządowa - powiat";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPSW.03.02.00-26-007/08-01";"Tak";"2008/12/30";"2009/01/21"
"RPSW.07.01.00-26-001/07-00";"Plan Realizacji Działań w ramach Pomocy Technicznej RPOWŚ na 2007";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.07.00.00";"RPSW.07.01.00";"";"Świętokrzyskie";"Powiat m. Kielce";"M. Kielce";"555,080.92";"555,080.92";"471,818.78";"471,818.78";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPSW.07.01.00-26-001/07-02-K01";"Tak";"2008/04/30";"2008/05/13"
"RPSW.07.01.00-26-001/08-00";"Plan Realizacji Działań w ramach Pomocy Technicznej RPOWŚ na 2008";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.07.00.00";"RPSW.07.01.00";"";"Świętokrzyskie";"Powiat m. Kielce";"M. Kielce";"8,925,000.00";"8,925,000.00";"7,586,250.00";"7,586,250.00";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPSW.07.01.00-26-001/08-02-K01";"Tak";"2008/04/30";"2008/05/13"
"RPSW.07.02.00-26-001/08-00";"Plan Realizacji Działań w ramach Pomocy Technicznej RPOWŚ na rok 2008";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.07.00.00";"RPSW.07.02.00";"";"Świętokrzyskie";"Powiat m. Kielce";"M. Kielce";"1,525,000.00";"1,525,000.00";"1,296,250.00";"1,296,250.00";"Województwo Świętokrzyskie";"9591506120";"25-516";"Kielce";"Świętokrzyskie";"Powiat m. Kielce";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPSW.07.02.00-26-001/08-02";"Tak";"2008/04/30";"2008/05/13"
"RPWM.01.01.05-28-008/08-00";"Termomodernizacja i ograniczenie emisji zanieczyszczeń gazowych i pyłowych w Zakładzie Samochodowym Jerzy Ruch.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.05";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"467,773.52";"383,420.91";"191,710.45";"162,953.88";"Zakład Samochodowy Jerzy Ruch";"7390500747";"10-699";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"06 Wsparcie na rzecz MŚP w zakresie promocji produktów i procesów przyjaznych dla środowiska (wdrożenie efektywnych systemów zarządzania środowiskiem, wdrożenie i stosowanie/użytkowanie technologii zapobiegania zanieczyszczeniom, wdrożenie czystych technologii do działalności produkcyjnej przedsiębiorstw)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.05-28-008/08-03";"Tak";"2008/12/31";"2009/02/20"
"RPWM.01.01.07-28-006/08-00";"Zakup innowacyjnego centrum wiertarsko-frezarskiego";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.07";"Warmińsko-mazurskie";"Powiat lidzbarski";"Lidzbark Warmiński - miasto";"480,000.00";"480,000.00";"240,000.00";"204,000.00";"Przedsiebiorstwo Produkcyjno-Usługowe MIECZKOWSKI";"7430001460";"11-100";"Lidzbark Warminski";"Warmińsko-mazurskie";"Powiat lidzbarski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.07-28-006/08-01";"Tak";"2008/12/18";"2009/01/22"
"RPWM.01.01.07-28-091/08-00";"Zakup innowacyjnej technologii produkcji chleba i bułek w zakładzie piekarniczym PU-H.DIANA";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.07";"Warmińsko-mazurskie";"Powiat mrągowski";"Piecki";"1,427,400.00";"1,170,000.00";"585,000.00";"497,250.00";"Przedsiebiorstwo Usługowo - Handlowe DIANA Marek Szabelski";"7420003664";"11-710";"Piecki";"Warmińsko-mazurskie";"Powiat mrągowski";"07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.)";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.07-28-091/08-01";"Tak";"2008/12/19";"2009/02/24"
"RPWM.01.01.09-28-010/08-00";"Wzrost konkurencyjności Aptek Ogólnodostępnych BISTROŃ poprzez ich zsieciowanie i wyposażenie w niezbędny sprzęt informatyczny.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo";"29,336.49";"23,796.31";"11,898.15";"10,113.43";"Apteka Ogólnodostępna BISTROŃ s.c. Tomasz Bistroń, Ewa Bistroń";"7393267487";"10-900";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-010/08-03-K01";"Tak";"2008/12/31";"2009/01/29"
"RPWM.01.01.09-28-010/08-00";"Wzrost konkurencyjności Aptek Ogólnodostępnych BISTROŃ poprzez ich zsieciowanie i wyposażenie w niezbędny sprzęt informatyczny.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"29,336.49";"23,796.31";"11,898.15";"10,113.43";"Apteka Ogólnodostępna BISTROŃ s.c. Tomasz Bistroń, Ewa Bistroń";"7393267487";"10-900";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-010/08-03-K01";"Tak";"2008/12/31";"2009/01/29"
"RPWM.01.01.09-28-043/08-00";"Zakup nowych urządzeń do wykonawstwa robót elektroinstalacyjnych";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"485,560.00";"398,000.00";"199,000.00";"169,150.00";"Przedsiębiorstwo ELEKTRO-INSTAL Spółka z ograniczoną odpowiedzialnością";"7392777223";"10-603";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-043/08-02";"Tak";"2008/12/31";"2009/03/09"
"RPWM.01.01.09-28-083/08-00";"Wzmocnienie konkurencyjności Zakładu Pana Wojciecha Zgliczyńskiego poprzez zakup pompo - gruszki oraz zorganizowanie zakładowej kontroli jakości";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo - miasto";"1,285,953.20";"1,054,060.00";"527,030.00";"447,975.50";"Wojciech Zgliczyński Zakład Betoniarski";"5711002289";"13-200";"Działdowo";"Warmińsko-mazurskie";"Powiat działdowski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-083/08-03";"Tak";"2008/12/31";"2009/02/03"
"RPWM.01.01.09-28-101/08-00";"Wzrost przedsiebiorczosci Eltrim Company poprzez unowocześnienie metod produkcji i dystrybucji.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo";"564,860.00";"463,000.00";"231,500.00";"196,775.00";"Adam Makarski Eltrim Company";"5710001632";"13-214";"Ruszkowo";"Warmińsko-mazurskie";"Powiat działdowski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPWM.01.01.09-28-101/08-02";"Nie";"2008/12/31";"2009/02/06"
"RPWM.01.01.09-28-135/08-00";"Zakup nowoczesnej maszyny do ostrzenia pił tarczowych - Vollmer CX 100 niezbednej do unowoczesnienia i dalszego rozwoju
firmy";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Elbląg";"M. Elbląg";"244,000.00";"200,000.00";"100,000.00";"85,000.00";"Przedsiebiorstwo Usługowo Handlowe TOM Grzegorz Tomaszewski";"5781629705";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-135/08-01";"Tak";"2008/12/31";"2009/02/04"
"RPWM.01.01.09-28-147/08-00";"Modernizacja wyposazenia technicznego poprzez zakup nowoczesnego cyfrowego ultrasonografu (USG).";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat olsztyński";"Dobre Miasto";"150,000.00";"150,000.00";"75,000.00";"63,750.00";"Niepubliczny Zakład Opieki Zdrowotnej Poradnia K";"7391318186";"11-040";"Dobre Miasto";"Warmińsko-mazurskie";"Powiat olsztyński";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-147/08-01";"Tak";"2008/12/31";"2009/02/04"
"RPWM.01.01.09-28-173/08-00";"Wzrost konkurencyjnosci Przedsiebiorstwa Produkcyjno-Handlowo-Usługowego ""Pefekt Plus"" w Elblagu, poprzez zakup trzech nowoczesnych maszyn szwalniczych oraz komputerowej scieniarki brzegów.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat m. Elbląg";"M. Elbląg";"84,180.00";"69,000.00";"34,500.00";"29,325.00";"Przedsiebiorstwo Produkcyjno-Handlowo-Usługowe ""Perfekt Plus""";"5781034509";"82-300";"Elbląg";"Warmińsko-mazurskie";"Powiat elbląski / Powiat m. Elbląg";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-173/08-01";"Tak";"2008/12/31";"2009/03/02"
"RPWM.01.01.09-28-239/08-00";"MODERNIZACJA OBIEKTU Z PRZEZNACZENIEM NA DZIAŁALNOŚĆ USŁUGOWĄ AUTO-SERWIS.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat działdowski";"Lidzbark";"225,900.00";"185,200.00";"92,600.00";"78,710.00";"FRANCISZEK WATEMBORSKI FIRMA PRODUKCYJNO-USŁUGOWO-HANDLOWA ROY";"5711292152";"13-230";"LIDZBARK";"Warmińsko-mazurskie";"Powiat działdowski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-239/08-04";"Tak";"2008/12/31";"2009/02/04"
"RPWM.01.01.09-28-266/08-00";"Zakup koparko-ładowarki w celu rozwoju działalnosci przedsiebiorstwa JACEK TOMASZ ""USŁUGI ELEKTROMECHANICZNE"", poprzez rozszerzenie zakresu swiadczonych usług";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat braniewski";"Braniewo";"244,000.00";"200,000.00";"100,000.00";"85,000.00";"JACEK TOMASZ ""USŁUGI ELEKTROMECHANICZNE""";"5821571427";"14-500";"Braniewo";"Warmińsko-mazurskie";"Powiat braniewski";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-266/08-01";"Tak";"2008/12/31";"2009/02/03"
"RPWM.01.01.09-28-310/08-01";"Wzrost konkurencyjnosci firmy Przedsiebiorstwo Remontowo Budowlane ""Rembud - PBK"" Spółka z ograniczona odpowiedzialnoscia w Iławie ul. Lubawska 12 poprzez zakup koparko - ładowarki JCB 4CX";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat iławski";"Iława - miasto";"305,000.00";"250,000.00";"125,000.00";"106,250.00";"Przedsiebiorstwo Remontowo-Budowlane ""Rembud PBK""";"7440004655";"14-200";"Iława";"Warmińsko-mazurskie";"Powiat iławski";"08 Inne inwestycje w przedsiębiorstwa";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-310/08-01";"Tak";"2008/12/31";"2009/04/07"
"RPWM.01.01.09-28-327/08-00";"Rozbudowa Biura Rachunkowego i poszerzenie wyposazenia szansa na wzrost konkurencyjnosci.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.01.00.00";"RPWM.01.01.00";"RPWM.01.01.09";"Warmińsko-mazurskie";"Powiat giżycki";"Giżycko - miasto";"133,224.00";"109,200.00";"54,600.00";"46,410.00";"Rozbudowa Biura Rachunkowego i poszerzenie wyposazenia szansa na wzrost konkurencyjnosci.";"8451141379";"11-500";"Gizycko";"Warmińsko-mazurskie";"Powiat giżycki";"08 Inne inwestycje w przedsiębiorstwa";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"01 Obszar miejski";"RPWM.01.01.09-28-327/08-02";"Nie";"2008/12/31";"2009/02/10"
"RPWM.06.02.02-28-008/08-02";"Poprawa bezpieczeństwa ekologicznego w regionie poprzez zakup nowoczesnych samochodów ratowniczo-gaśniczych w jednostkach Państwowej Straży Pożarnej w Działdowie i Szczytnie.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.06.00.00";"RPWM.06.02.00";"RPWM.06.02.02";"Warmińsko-mazurskie";"Powiat działdowski";"Działdowo - miasto";"478,176.67";"473,296.67";"138,637.33";"138,637.33";"Komenda Wojewódzka Państwowej Straży Pożarnej w Olsztynie";"7391126340";"10-045";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"organ władzy, administracji rządowej";"01 Obszar miejski";"RPWM.06.02.02-28-008/08-01";"Tak";"2008/12/29";"2010/02/16"
"RPWM.06.02.02-28-008/08-02";"Poprawa bezpieczeństwa ekologicznego w regionie poprzez zakup nowoczesnych samochodów ratowniczo-gaśniczych w jednostkach Państwowej Straży Pożarnej w Działdowie i Szczytnie.";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.06.00.00";"RPWM.06.02.00";"RPWM.06.02.02";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"478,176.67";"473,296.67";"138,637.33";"138,637.33";"Komenda Wojewódzka Państwowej Straży Pożarnej w Olsztynie";"7391126340";"10-045";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym)";"organ władzy, administracji rządowej";"01 Obszar miejski";"RPWM.06.02.02-28-008/08-01";"Tak";"2008/12/29";"2010/02/16"
