"id";"Typ";"Nazwa";"Numer umowy/decyzji";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"33-43";"Projekt";"Zintegrowana technologia ochrony obszarów wodno-błotnych przed sukcesją roślinności powodującej degradację środowiska przyrodniczego.";"POIG.01.03.01-00-164/09-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.01";"8,898,865.31";"8,028,914.70";"8,028,914.70";"6,824,577.50";"Przemysłowy Instytut Maszyn Rolniczych";"7770003280";"60-963";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/16";"2011/05/17"
"33-44";"Projekt";"Geokompozyty sorbujące wodę - innowacyjne technologie wspomagające wegetację roślin";"POIG.01.03.01-00-181/09-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.01";"7,228,486.76";"6,704,811.81";"6,704,811.81";"5,699,090.03";"Uniwersytet Przyrodniczy we Wrocławiu";"8960005354";"50-375";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"uczelnia wyższa";"00 Nie dotyczy";"POIG.01.03.01-00-181/09-17";"Nie";"2011/03/31";"2011/04/01"
"33-45";"Projekt";"Opracowanie i badania symulatora diagnostycznego statku powietrznego w technologii wirtualnej.";"POIG.01.03.01-00-201/09-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.01";"4,789,707.00";"4,789,707.00";"4,789,707.00";"4,071,250.95";"Instytut Techniczny Wojsk Lotniczych";"5250007282";"01-494";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.01-00-201/09-15";"Nie";"2011/04/04";"2011/04/05"
"33-46";"Projekt";" Opatentowanie makaronu instant nowej generacji.";"POIG.01.03.02-00-012/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"220,600.00";"217,200.00";"217,200.00";"184,620.00";"Instytut Biotechnologii Przemysłu Rolno-Spożywczego";"5250008264";"02-532";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-012/08-10";"Nie";"2011/03/28";"2011/04/05"
"33-47";"Projekt";"Ochrona patentowa prozdrowotnych napojów wytwarzanych na drodze fermentacji matryc roślinnych";"POIG.01.03.02-00-013/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"502,773.34";"480,204.00";"480,204.00";"408,173.40";"Instytut Biotechnologii Przemysłu Rolno-Spożywczego";"5250008264";"02-532";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-013/10-02";"Nie";"2011/01/10";"2011/01/10"
"33-48";"Projekt";"Wsparcie  ochrony praw własności przemysłowej dla wynalazku w zakresie technologii monokrystalizacji SiC";"POIG.01.03.02-00-023/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"184,368.54";"184,368.54";"184,368.54";"156,713.25";"Instytut Technologii Materiałów Elektronicznych";"5250008488";"01-919";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"POIG.01.03.02-00-023/10-02";"Nie";"2011/04/05";"2011/04/05"
"33-49";"Projekt";"""Wsparcie finansowe ochrony praw własności wynalazków dot. nowej generacji past opartych na nanoproszku  srebra przeznaczonych do nakładania sitodrukiem"".";"POIG.01.03.02-00-024/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"300,000.00";"300,000.00";"300,000.00";"255,000.00";"Instytut Technologii Materiałów Elektronicznych";"5250008488";"01-919";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/04";"2011/05/05"
"33-50";"Projekt";"Ochrona patentowa Sposób ciągłego odklejania włókien roślinnych oraz urządzenie do ciągłego odklejania włókien roślinnych.";"POIG.01.03.02-00-027/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"162,748.09";"136,934.50";"136,934.50";"116,394.32";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/03/08";"2011/03/08"
"33-51";"Projekt";"Ochrona patentowa - Tkaniny z włókien celulozowych zawierające nanoligniny, metoda zastosowania nanolignin na tkaninach i wykorzystanie nanolignin w produkcji tkanin";"POIG.01.03.02-00-028/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"147,992.39";"126,322.39";"126,322.39";"107,374.03";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/03/08";"2011/03/08"
"33-52";"Projekt";"Ochrona patentowa - uprawa grzyb&oacute;w konsumpcyjnych przez zastosowanie nowego podłoża na bazie paździerzy konopnych";"POIG.01.03.02-00-029/10-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"185,252.00";"156,300.00";"156,300.00";"132,855.00";"Instytut Włókien Naturalnych i Roślin Zielarskich";"7811830940";"60-630";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/03/08";"2011/03/08"
"33-53";"Projekt";"Wsparcie ochrony prawnej własności przemysłowej dot. poduszkowcowego nośnika narzędzi do wykonywania zabiegów ochronnych na terenach wodno-błotnych";"POIG.01.03.02-00-039/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"267,032.00";"236,000.00";"236,000.00";"200,600.00";"Przemysłowy Instytut Maszyn Rolniczych w Poznaniu";"7770003280";"60-963";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/06";"2011/05/09"
"33-54";"Projekt";"Ochrona patentowa wynalazku - Układ elektryczno-pneumatyczny do sterowania pneumatyczno-hydraulicznym zespołem wykonawczym i pracą hydraulicznych hamulców, zwłaszcza lekkich i średnich naczep i przyczep samochodowych";"POIG.01.03.02-00-040/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"161,000.00";"153,000.00";"153,000.00";"130,050.00";"Przemysłowy Instytut Maszyn Rolniczych w Poznaniu";"7770003280";"60-963";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/06";"2011/05/09"
"33-55";"Projekt";"Ochrona patentowa systemu mocowania narzędzi roboczych w urządzeniu wielozadaniowym do renowacji cieków wodnych";"POIG.01.03.02-00-042/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"175,612.00";"164,100.00";"164,100.00";"139,485.00";"Przemysłowy Instytut Maszyn Rolniczych w Poznaniu";"7770003280";"60-963";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/19";"2011/05/19"
"33-56";"Projekt";"Pokrycie kosztów postępowania patentowego dla zgłoszenia patentowego pt. ""Tools and methods useful in
characterising the immunotoxic activity of xenobiotic substances"".";"POIG.01.03.02-00-043/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"45,463.00";"45,463.00";"45,463.00";"38,643.55";"Instytut Biologii Medycznej Polskiej Akademii Nauk";"9820352085";"93-232";"Łódź";"Łódzkie";"Powiat m. Łódź";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/10";"2011/05/11"
"33-57";"Projekt";"Wsparcie ochrony prawnej własności przemysłowej  zintegrowanej technologii ochrony obszarów wodno-błotnych przed sukcesją roślinności powodującej degradację środowiska przyrodniczego";"POIG.01.03.02-00-045/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"471,094.00";"412,300.00";"412,300.00";"350,455.00";"Przemysłowy Instytut Maszyn Rolniczych w Poznaniu";"7770003280";"60-963";"Poznań";"";"";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/19";"2011/05/19"
"33-58";"Projekt";"Ochrona praw własności konstrukcji i technologii elementów oraz urządzeń systemów mechanicznego wspomagania serca.";"POIG.01.03.02-00-061/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"330,000.00";"330,000.00";"330,000.00";"280,500.00";"Fundacja Rozwoju Kardiochirurgii im. prof. Zbigniewa Religi";"6481029255";"41-800";"Zabrze";"Śląskie";"Powiat m. Zabrze";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/04/18";"2011/04/21"
"33-59";"Projekt";"Ochrona własności intelektualnej w zakresie produktów leczniczych dla pszczół";"POIG.01.03.02-00-065/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"382,390.00";"372,500.00";"372,500.00";"316,625.00";"Instytut Przemysłu Organicznego";"5250008577";"03-236";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/17";"2011/05/17"
"33-60";"Projekt";"Ochrona patentowa w zakresie skutecznych innowacyjnych  inhibitorów tioredoksyny";"POIG.01.03.02-00-067/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"360,000.00";"360,000.00";"360,000.00";"306,000.00";"Instytut Chemii Organicznej Polskiej Akademii Nauk";"5250008933";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/17";"2011/05/19"
"33-61";"Projekt";"Wsparcie ochrony praw własności przemysłowej dla wynalazku dot. sposobu wytwarzania grafenu";"POIG.01.03.02-00-072/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"489,500.00";"489,500.00";"489,500.00";"416,075.00";"Instytut Technologii Materiałów Elektronicznych";"5250008488";"01-919";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/04";"2011/05/06"
"33-62";"Projekt";"&quot;Wsparcie ochrony praw własności przemysłowej dla wynalazku w zakresie elektrochemiczno-mechanicznego polerowania płytek węglika krzemu (SiC)&quot;.";"POIG.01.03.02-00-079/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"184,368.54";"184,368.54";"184,368.54";"156,713.26";"Instytut Technologii Materiałów Elektronicznych";"5250008488";"01-919";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/04";"2011/05/06"
"33-63";"Projekt";"Postępowanie patentowe dla Tools and methods useful in characterising the immunotixic activity of xenobiotic substances";"POIG.01.03.02-00-083/10-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.03.00";"POIG.01.03.02";"80,100.00";"80,100.00";"80,100.00";"68,085.00";"Instytut Medycyny Pracy imienia prof. dra med. Jerzego Nofera w Łodzi";"7240003125";"91-348";"Łódź";"Łódzkie";"Powiat m. Łódź";"01 Działalność B+RT prowadzona w ośrodkach badawczych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/04";"2011/05/04"
"33-64";"Projekt";"3 CLA  - biotechnologiczny, kierowany lek przeciwnowotworowy.";"POIG.01.04.00-00-002/08-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"88,439,897.05";"69,710,000.00";"31,016,304.43";"26,363,858.77";"Adamed Sp. z o.o.";"5251032201";"05-152";"Pieńków";"Mazowieckie";"Powiat nowodworski";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIG.01.04.00-00-002/08-21";"Nie";"2011/02/24";"2011/03/10"
"33-65";"Projekt";"Badanie i wdrożenie systemu kanalizacji sanitarnej małośrednicowej zrównoważonego przepływu.
Nr statystyczny PKWiU 43.22.11";"POIG.01.04.00-06-007/09-06";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"1,242,600.00";"1,060,000.00";"687,500.00";"584,375.00";"Przedsiębiorstwo Urządzeń Ochrony Środowiska Biotop sp. z o.o. ";"9220003353";"22-400";"Zamość";"Lubelskie";"Powiat m. Zamość / Powiat zamojski";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/04";"2011/04/11"
"33-66";"Projekt";"Uniwersalna platforma bezpieczeństwa użytkowników mobilnych LabMSF Platform - Mobile Secure Family";"POIG.01.04.00-12-115/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"963,922.00";"840,700.00";"524,800.00";"446,080.00";"Laboratorium MSF Sp. z ograniczoną odpowiedzialnością";"5272530329";"31-147";"Kraków";"Małopolskie";"Powiat m. Kraków";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.01.04.00-12-115/09-03";"Nie";"2011/02/28";"2011/03/01"
"33-67";"Projekt";"Opracowanie i wdrożenie innowacyjnej, przyjaznej środowisku technologii modyfikacji asfaltów drogowych gumą";"POIG.01.04.00-14-188/09-00";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"5,477,738.00";"4,444,200.00";"1,526,950.00";"1,297,907.50";"Polski Asfalt Sp. z o. o.";"8511027240";"05-800";"Pruszków";"Mazowieckie";"Powiat pruszkowski";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/04/01";"2011/03/07"
"33-68";"Projekt";"Opracowanie i wdrożenie nowoczesnej koncepcji specjalistycznych salonów sprzedaży drzwi i podłóg";"POIG.01.04.00-14-191/09-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.01.00.00";"POIG.01.04.00";"";"494,122.00";"406,100.00";"101,525.00";"86,296.25";"SKŁADY VOX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWO-AKCYJNA";"7790016245";"62-006";"Janikowo";"Wielkopolskie";"Powiat poznański";"04 Wsparcie na rzecz rozwoju B+RT, w szczególności w MŚP (w tym dostęp do usług związanych z B+RT w ośrodkach badawczych)";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/16";"2011/04/28"
"33-69";"Projekt";"Modernizacja budynku oraz infrastruktury badawczej Instytutu Farmakologii PAN w Krakowie w celu utworzenia innowacyjnych pracowni naukowych badań mózgu
";"POIG.02.01.00-00-056/08-03";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.01.00";"";"29,518,373.00";"29,518,373.00";"29,518,373.00";"25,090,617.05";"Instytut Farmakologii Polskiej Akademii Nauk";"6750001828";"31-343";"Kraków";"Małopolskie";"Powiat m. Kraków";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/05/17";"2011/05/19"
"33-70";"Projekt";"Modernizacja i rozbudowa Laboratorium Nowych Technik Energetycznych w Instytucie Energetyki
";"POIG.02.01.00-00-125/08-01";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.01.00";"";"17,140,332.86";"13,699,863.00";"13,699,863.00";"11,644,883.55";"Instytut Energetyki";"5250008761";"01-330";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"POIG.02.01.00-00-125/08-14";"Nie";"2011/02/22";"2011/02/24"
"33-71";"Projekt";"Narodowe Laboratorium Technologii Kwantowych
";"POIG.02.02.00-00-003/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.02.00";"";"47,586,000.00";"47,586,000.00";"47,586,000.00";"40,448,100.00";"Uniwersytet Warszawski";"5250011266";"00-927";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"uczelnia wyższa";"00 Nie dotyczy";"POIG.02.02.00-00-003/08-30";"Nie";"2011/03/04";"2011/03/07"
"33-72";"Projekt";"Centrum Nanofotoniki


";"POIG.02.02.00-00-004/08-05";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.02.00";"";"29,845,900.95";"25,994,973.00";"25,994,973.00";"22,095,727.05";"Instytut Technologii Elektronowej";"5250009111";"02-668";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/02/25";"2011/03/10"
"33-73";"Projekt";"Doposażenie infrastruktury badawczej Małopolskiego Centrum Innowacyjnych Technologii i Materiałów
";"POIG.02.02.00-00-012/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.02.00";"";"50,574,526.15";"45,162,320.10";"45,162,320.10";"38,387,972.08";"Instytut Odlewnictwa";"6750000088";"30-418";"Kraków";"Małopolskie";"Powiat m. Kraków";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"POIG.02.02.00-00-012/08-16";"Nie";"2011/02/25";"2011/03/09"
"33-74";"Projekt";"Jagiellońskie Centrum Rozwoju Leków
";"POIG.02.02.00-00-014/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.02.00";"";"48,131,033.21";"45,455,780.72";"45,455,780.72";"38,637,413.61";"Uniwersytet Jagielloński";"6750002236";"31-007";"Kraków";"Małopolskie";"Powiat m. Kraków";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"Szkoła/Uczelnia Wyższa";"00 Nie dotyczy";"POIG.02.02.00-00-014/08-25";"Nie";"2011/02/25";"2011/03/10"
"33-75";"Projekt";"Krajowe Centrum Badań i Aplikacji Innowacyjnych Materiałów Metalicznych i Ceramicznych
";"POIG.02.02.00-00-015/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.02.00";"";"8,904,310.00";"8,904,310.00";"8,904,310.00";"7,568,663.50";"Instytut Metali Nieżelaznych";"6310200771";"44-101";"Gliwice";"";"";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"POIG.02.02.00-00-015/08-31";"Nie";"2011/02/23";"2011/02/25"
"33-76";"Projekt";"Sieć certyfikowanych laboratoriów badawczych z zakresu oceny efektywności energetycznej  i  automatyki budynków.


";"POIG.02.02.00-00-018/08-04";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.02.00";"";"7,312,408.00";"7,312,408.00";"7,312,408.00";"6,215,546.80";"Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie";"6750001923";"30-059";"Kraków";"Małopolskie";"Powiat m. Kraków";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"uczelnia wyższa";"00 Nie dotyczy";"POIG.02.02.00-00-018/08-26";"Nie";"2011/02/24";"2011/03/02"
"33-77";"Projekt";"Bio-Centrum - Zwierzę, żywność i człowiek";"POIG.02.02.00-00-019/08-06";"Program Operacyjny Innowacyjna Gospodarka";"POIG.02.00.00";"POIG.02.02.00";"";"12,963,565.52";"12,701,337.25";"12,701,337.25";"10,796,136.66";"Instytut Genetyki i Hodowli Zwierząt PAN";"1230018381";"05-552";"Jastrzębiec";"Mazowieckie";"Powiat piaseczyński / Powiat pruszkowski";"02 Infrastruktura B+RT (w tym wyposażenie w sprzęt, oprzyrządowanie i szybkie sieci informatyczne łączące ośrodki badawcze) oraz specjalistyczne ośrodki kompetencji technologicznych";"jednostka naukowa";"00 Nie dotyczy";"POIG.02.02.00-00-019/08-27";"Nie";"2011/02/25";"2011/03/02"
