"id";"Typ";"Nazwa";"Numer umowy/decyzji";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"33-244";"Projekt";"Ogólnopolska kampania edukacyjno-informacyjna mająca na celu zapobieganie powstawaniu odpadów i właściwe postępowanie z odpadami";"POIS.05.04.00-00-180/09-03";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"7,558,776.44";"7,558,776.44";"7,558,776.44";"6,424,959.97";"Ministerstwo Środowiska";"5261647453";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.05.04.00-00-180/09-06";"Nie";"2010/11/05";"2010/11/08"
"33-245";"Projekt";"Bliżej Natury - identyfikacja i merytoryczne przygotowanie  lokalnych animatorów przyrodniczych";"POIS.05.04.00-00-264/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"836,836.54";"836,836.54";"711,311.05";"711,311.05";"Ogólnopolskie Towarzystwo Ochrony Ptaków";"9570553373";"80-401";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.04.00-00-264/09-01";"Nie";"2010/08/17";"2010/08/18"
"33-246";"Projekt";"Natura i gospodarka - podstawy dialogu";"POIS.05.04.00-00-266/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"2,000,000.00";"2,000,000.00";"2,000,000.00";"1,700,000.00";"Generalna Dyrekcja Ochrony Środowiska";"7010151052";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.05.04.00-00-266/09-02";"Nie";"2010/08/17";"2010/08/18"
"33-247";"Projekt";"Modernizacja linii kolejowej E20/CE 20 na odcinku Siedlce - Terespol, etap II - PRACE PRZYGOTOWAWCZE";"POIS.07.01.00-00-006/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.01.00";"";"1,057,575.64";"866,725.64";"866,725.64";"736,716.79";"PKP Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"16 Kolej";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.07.01.00-00-006/09-02";"Nie";"2010/06/30";"2010/07/02"
"33-248";"Projekt";"Modernizacja linii kolejowej E 75 Rail Baltica Warszawa - Białystok - granica z Litwą, etap I, odcinek Warszawa Rembertów - Zielonka - Tłuszcz (Sadowne) - PRACE PRZYGOTOWAWCZE";"POIS.07.01.00-00-007/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.01.00";"";"334,280.00";"274,000.00";"274,000.00";"232,900.00";"PKP Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"16 Kolej";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.07.01.00-00-007/09-02";"Nie";"2010/06/30";"2010/07/02"
"33-249";"Projekt";"Doposażenie jednostek Policji w specjalistyczny sprzęt służący poprawie bezpieczeństwa w ruchu drogowym na obszarze całego kraju";"POIS.08.01.00-00-004/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"70,586,400.00";"70,586,400.00";"70,586,400.00";"59,998,440.00";"Komendant Główny Policji";"5213172762";"02-624";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"22 Drogi krajowe";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.08.01.00-00-004/09-04";"Nie";"2010/03/31";"2010/04/01"
"33-250";"Projekt";"""Drogi zaufania"" - program ochrony życia i zdrowia ludzi na drogach krajowych";"POIS.08.01.00-00-007/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"23,724,059.60";"23,654,519.60";"23,654,519.60";"20,106,341.66";"Generalna Dyrekcja Dróg Krajowych i Autostrad";"5262605735";"00-848";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"22 Drogi krajowe";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.08.01.00-00-007/10-02";"Nie";"2010/09/24";"2010/09/24"
"33-251";"Projekt";"Podziemny Magazyn Gazu Strachocina";"POIS.10.01.00-00-001/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"493,978,450.00";"165,981,607.00";"53,207,559.50";"53,207,559.50";"Polskie Górnictwo Naftowe i Gazownictwo Spółka Akcyjna";"5250008028";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-001/09-01";"Nie";"2010/12/06";"2010/12/07"
"33-252";"Projekt";"Gazociąg Rembelszczyzna - Gustorzyn ";"POIS.10.01.00-00-001/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"767,136,000.00";"471,411,360.00";"121,550,000.00";"121,550,000.00";"Operator Gazociągów Przesyłowych GAZ-SYSTEM SPÓŁKA AKCYJNA";"5272432041";"02-337";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-001/10-01";"Nie";"2010/12/15";"2010/12/20"
"33-253";"Projekt";"Podziemny Magazyn Gazu Wierzchowice";"POIS.10.01.00-00-002/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"1,956,484,184.00";"1,603,272,961.00";"503,631,338.25";"503,631,338.25";"Polskie Górnictwo Naftowe i Gazownictwo Spółka Akcyjna";"5250008028";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"36 Gaz ziemny (sieci TEN-E)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-002/09-04";"Nie";"2010/09/03";"2010/09/14"
"33-254";"Projekt";"Gazociąg Polkowice-Żary";"POIS.10.01.00-00-002/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"100,040,000.00";"44,898,300.00";"25,590,000.00";"25,590,000.00";"Operator Gazociągów Przesyłowych GAZ-SYSTEM SPÓŁKA AKCYJNA";"5272432041";"02-337";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-002/10-01";"Nie";"2010/11/24";"2010/11/26"
"33-255";"Projekt";"Kawernowy Podziemny Magazyn Gazu Kosakowo";"POIS.10.01.00-00-003/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"667,109,988.00";"369,558,400.00";"93,525,732.25";"93,525,732.25";"Polskie Górnictwo Naftowe i Gazownictwo Spółka Akcyjna";"5250008028";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"36 Gaz ziemny (sieci TEN-E)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-003/09-01";"Nie";"2010/12/22";"2010/12/29"
"33-256";"Projekt";"Kawernowy Podziemny Magazyn Gazu Mogilno";"POIS.10.01.00-00-004/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"220,361,042.00";"60,588,000.00";"23,125,370.00";"23,125,370.00";"Polskie Górnictwo Naftowe i Gazownictwo Spółka Akcyjna";"5250008028";"01-224";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-004/09-01";"Nie";"2010/12/22";"2010/12/29"
"33-257";"Projekt";"Gazociąg Włocławek - Gdynia";"POIS.10.01.00-00-005/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"143,960,000.00";"54,307,690.00";"30,955,383.30";"30,955,383.30";"Operator Gazociągów Przesyłowych GAZ-SYSTEM SPÓŁKA AKCYJNA";"5272432041";"02-337";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-005/09-06";"Nie";"2010/11/15";"2010/11/19"
"33-258";"Projekt";"Gazociąg Gustorzyn - Odolanów";"POIS.10.01.00-00-006/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"778,360,000.00";"533,431,800.00";"175,450,000.00";"175,450,000.00";"Operator Gazociągów Przesyłowych GAZ-SYSTEM SPÓŁKA AKCYJNA";"5272432041";"02-337";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-006/09-01";"Nie";"2010/11/24";"2010/11/26"
"33-259";"Projekt";"Gazociąg Szczecin - Gdańsk";"POIS.10.01.00-00-008/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"1,133,624,000.00";"530,015,680.00";"226,880,000.00";"226,880,000.00";"Operator Gazociągów Przesyłowych GAZ-SYSTEM SPÓŁKA AKCYJNA";"5272432041";"02-337";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2010/11/24";"2010/11/26"
"33-260";"Projekt";"Gazociąg Jeleniów - Dziwiszów";"POIS.10.01.00-00-009/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"184,933,533.00";"114,210,000.00";"65,099,700.00";"65,099,700.00";"Operator Gazociągów Przesyłowych GAZ-SYSTEM SPÓŁKA AKCYJNA";"5272432041";"02-337";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"35 Gaz ziemny";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.10.01.00-00-009/09-03";"Nie";"2010/05/27";"2010/11/15"
"33-261";"Projekt";"Budowa i wyposażenie Wojewódzkich Centrów Powiadamiania Ratunkowego ";"POIS.12.01.00-00-060/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"115,343,000.00";"105,780,000.00";"105,780,000.00";"89,913,000.00";"Ministerstwo Spraw Wewnętrznych i Administracji";"5210526030";"02-591";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"76 Infrastruktura ochrony zdrowia";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.12.01.00-00-060/10-03";"Nie";"2010/08/11";"2010/08/13"
"33-262";"Projekt";"Budowa i remont oraz doposażenie baz Lotniczego Pogotowia Ratunkowego - ETAP 1.";"POIS.12.01.00-00-064/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"44,236,482.91";"43,182,012.92";"43,182,012.92";"36,704,710.98";"Samodzielny Publiczny Zakład Opieki Zdrowotnej Lotnicze Pogotowie Ratunkowe";"5222548391";"01-934";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"";"";"2010/12/27";"2010/12/27"
"33-263";"Projekt";"Zakup nowoczesnego sprzętu na potrzeby ponadregionalnego Centrum Chirurgii Endowaskularnej";"POIS.12.02.00-00-010/08-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.02.00";"";"5,521,600.00";"5,521,600.00";"5,521,600.00";"4,693,360.00";"Akademia Medyczna im. Piastów Śląskich we Wrocławiu";"8960005779";"50-367";"Wrocław";"Dolnośląskie";"Powiat m. Wrocław";"76 Infrastruktura ochrony zdrowia";"uczelnia wyższa";"00 Nie dotyczy";"POIS.12.02.00-00-010/08-02";"Nie";"2010/09/13";"2010/09/20"
"33-264";"Projekt";"RPD IZ na rok 2009";"POIS.14.01.00-00-101/09-04";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"1,538,009.73";"1,538,009.73";"1,538,009.73";"1,307,308.27";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2010/10/28";"2011/01/03"
"33-265";"Projekt";"RPD IZ na rok 2010";"POIS.14.01.00-00-101/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"1,646,000.00";"1,646,000.00";"1,646,000.00";"1,399,100.00";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.01.00-00-101/10-03";"Nie";"2010/12/20";"2010/12/23"
"33-266";"Projekt";"RPD sektora kultura na rok 2009 (MKiDN)";"POIS.14.01.00-00-501/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"908,029.00";"908,029.00";"908,029.00";"771,824.65";"Ministerstwo Kultury i Dziedzictwa Narodowego";"5260308476";"00-071";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.01.00-00-501/09-01";"Nie";"2010/03/11";"2010/03/19"
"33-267";"Projekt";"RPD sektora kultura na rok 2010 (WWPE)";"POIS.14.01.00-00-502/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"2,936,000.00";"2,936,000.00";"2,936,000.00";"2,495,600.00";"Władza Wdrażająca Programy Europejskie";"5262735917";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2010/12/23";"2011/03/18"
"33-268";"Projekt";"RPD sektora zdrowie na rok 2009 (MZ)";"POIS.14.01.00-00-601/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"700,121.47";"700,121.47";"700,121.47";"595,102.97";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.01.00-00-601/09-02";"Tak";"2010/04/12";"2010/04/19"
"33-269";"Projekt";"RPD sektora zdrowie na rok 2010 (MZ)";"POIS.14.01.00-00-601/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"518,000.00";"518,000.00";"518,000.00";"440,300.00";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.01.00-00-601/10-02";"Nie";"2010/12/30";"2011/01/03"
"33-270";"Projekt";"RPD sektora zdrowie na rok 2009 (CSIOZ)";"POIS.14.01.00-00-602/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"4,856,226.74";"4,677,140.88";"4,677,140.88";"3,975,569.74";"Centrum Systemów Informacyjnych Ochrony Zdrowia";"5251575309";"00-184";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.01.00-00-602/09-01";"Tak";"2010/01/27";"2010/02/09"
"33-271";"Projekt";"RPD sektora zdrowie na rok 2010 (CSIOZ)";"POIS.14.01.00-00-602/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"4,218,000.00";"4,218,000.00";"4,218,000.00";"3,585,300.00";"Centrum Systemów Informacyjnych Ochrony Zdrowia";"5251575309";"00-184";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.01.00-00-602/10-02";"Nie";"2010/12/31";"2011/02/04"
"33-272";"Projekt";"RPD IZ na rok 2009";"POIS.14.02.00-00-101/09-04";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"906,800.00";"906,800.00";"906,800.00";"770,780.00";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.02.00-00-101/09-08";"Tak";"2010/10/28";"2011/01/03"
"33-273";"Projekt";"RPD IZ na rok 2010";"POIS.14.02.00-00-101/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"3,420,513.00";"3,420,513.00";"3,420,513.00";"2,907,436.05";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.02.00-00-101/10-03";"Nie";"2010/12/20";"2010/12/23"
"33-274";"Projekt";"RPD sektora kultura na rok 2009 (MKiDN)";"POIS.14.02.00-00-501/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"576,000.00";"576,000.00";"576,000.00";"489,600.00";"Ministerstwo Kultury i Dziedzictwa Narodowego";"5260308476";"00-071";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2010/03/11";"2010/04/14"
"33-275";"Projekt";"RPD sektora kultura na rok 2010 (WWPE)";"POIS.14.02.00-00-502/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"30,000.00";"30,000.00";"30,000.00";"25,500.00";"Władza Wdrażająca Programy Europejskie";"5262735917";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2010/09/23";"2011/03/18"
"33-276";"Projekt";"RPD sektora zdrowie na rok 2009 (MZ)";"POIS.14.02.00-00-601/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"178,627.00";"178,627.00";"178,627.00";"151,832.95";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.02.00-00-601/09-02";"Tak";"2010/04/12";"2010/04/19"
"33-277";"Projekt";"RPD sektora zdrowie na rok 2010 (MZ)";"POIS.14.02.00-00-601/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"162,000.00";"162,000.00";"162,000.00";"137,700.00";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.02.00-00-601/10-02";"Nie";"2010/12/30";"2011/01/03"
"33-278";"Projekt";"RPD sektora zdrowie na rok 2009 (CSIOZ)";"POIS.14.02.00-00-602/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"158,347.67";"158,347.67";"158,347.67";"134,595.51";"Centrum Systemów Informacyjnych Ochrony Zdrowia";"5251575309";"00-184";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.02.00-00-602/09-01";"Tak";"2010/01/27";"2010/02/09"
"33-279";"Projekt";"RPD sektora zdrowie na rok 2010 (CSIOZ)";"POIS.14.02.00-00-602/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"220,000.00";"220,000.00";"220,000.00";"187,000.00";"Centrum Systemów Informacyjnych Ochrony Zdrowia";"5251575309";"00-184";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.02.00-00-602/10-02";"Nie";"2010/12/31";"2011/02/04"
"33-280";"Projekt";"RPD IZ na rok 2009";"POIS.14.03.00-00-101/09-04";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"665,087.27";"665,087.27";"665,087.27";"565,324.18";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2010/10/28";"2011/01/03"
"33-281";"Projekt";"RPD IZ na rok 2010";"POIS.14.03.00-00-101/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"455,060.00";"455,060.00";"455,060.00";"386,801.00";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.14.03.00-00-101/10-02";"Nie";"2010/12/20";"2010/12/23"
"33-282";"Projekt";"RPD sektora kultura za rok 2009 (MKiDN)";"POIS.14.03.00-00-501/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"71,553.00";"71,553.00";"71,553.00";"60,820.05";"Ministerstwo Kultury i Dziedzictwa Narodowego";"5260308476";"00-071";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2010/03/11";"2010/03/19"
"33-283";"Projekt";"RPD sektora zdrowie na rok 2009 (MZ)";"POIS.14.03.00-00-601/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"60,100.99";"60,100.99";"60,100.99";"51,085.84";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.03.00-00-601/09-02";"Tak";"2010/04/12";"2010/04/19"
